timestamp,wb_total_demand_mw,cesc_demand_mw,wbsedcl_demand_mw,grid_frequency_hz,ambient_temp_c,relative_humidity_pct,apparent_temp_c,us_aqi,system_overload_alert
2026-08-06 01:00:00,5877.7,1601.3,4276.4,49.997,27.6,84.9,33.9,221,0
2026-08-06 02:00:00,6351.8,1797.0,4554.8,49.995,28.5,85.5,35.4,202,0
2026-08-06 03:00:00,6040.3,1767.9,4272.4,49.995,27.6,89.3,34.5,248,0
2026-08-06 04:00:00,4948.5,1403.3,3545.2,50.022,26.8,86.7,32.9,209,0
2026-08-06 05:00:00,6132.2,1727.1,4405.1,49.974,28.4,86.5,35.4,203,0
2026-08-06 06:00:00,6717.6,2031.9,4685.7,49.978,30.2,82.6,37.9,184,0
2026-08-06 07:00:00,7110.6,2098.8,5011.8,50.025,29.4,80.7,36.3,183,0
2026-08-06 08:00:00,7646.9,2123.5,5523.4,50.046,30.0,75.1,36.5,164,0
2026-08-06 09:00:00,7990.7,2307.4,5683.3,50.03,32.1,74.5,39.9,144,0
2026-08-06 10:00:00,8489.1,2452.2,6036.9,50.023,33.9,68.1,41.8,123,0
2026-08-06 11:00:00,8368.8,2352.4,6016.4,49.976,33.5,62.9,40.2,114,0
2026-08-06 12:00:00,9351.0,2715.1,6635.9,49.882,34.9,59.2,41.7,87,1
2026-08-06 13:00:00,9258.6,2682.4,6576.2,49.9,36.1,60.3,44.0,124,1
2026-08-06 14:00:00,9635.3,2698.1,6937.2,49.869,35.3,59.7,42.5,124,1
2026-08-06 15:00:00,9107.0,2564.5,6542.5,50.012,36.2,59.4,43.9,84,1
2026-08-06 16:00:00,9253.6,2702.0,6551.6,49.92,35.8,59.5,43.3,127,1
2026-08-06 17:00:00,10650.1,3098.2,7551.9,49.72,34.9,63.1,42.5,112,1
2026-08-06 18:00:00,10645.1,3037.0,7608.1,49.72,34.0,58.6,40.2,152,1
2026-08-06 19:00:00,10800.0,3112.3,7687.7,49.72,34.8,65.3,42.8,142,1
2026-08-06 20:00:00,10800.0,3047.6,7752.4,49.72,33.0,71.4,40.7,158,1
2026-08-06 21:00:00,10588.1,2991.3,7596.8,49.72,31.8,75.7,39.5,162,1
2026-08-06 22:00:00,7835.6,2242.1,5593.5,49.974,29.6,75.2,35.9,184,0
2026-08-06 23:00:00,7364.0,2078.0,5286.0,50.017,30.6,80.1,38.2,201,0
2026-08-07 00:00:00,5782.0,1658.1,4123.9,50.046,29.2,77.4,35.5,199,0
2026-08-07 01:00:00,5729.5,1619.0,4110.5,50.033,27.5,83.5,33.6,205,0
2026-08-07 02:00:00,5652.7,1597.8,4054.9,50.06,26.8,87.8,33.0,189,0
2026-08-07 03:00:00,5411.5,1566.8,3844.7,50.021,27.3,80.4,32.9,183,0
2026-08-07 04:00:00,5578.8,1524.7,4054.1,49.983,27.8,90.0,34.8,199,0
2026-08-07 05:00:00,5736.7,1637.4,4099.3,49.982,26.7,84.2,32.3,198,0
2026-08-07 06:00:00,6401.5,1804.9,4596.6,50.058,28.7,78.1,34.8,207,0
2026-08-07 07:00:00,6651.0,1912.8,4738.2,50.032,28.8,76.1,34.6,157,0
2026-08-07 08:00:00,7781.2,2194.2,5587.0,49.991,32.9,69.1,40.3,169,0
2026-08-07 09:00:00,7977.8,2327.7,5650.1,49.965,31.3,77.1,38.8,158,0
2026-08-07 10:00:00,8154.5,2328.1,5826.4,50.014,32.1,61.6,37.8,122,0
2026-08-07 11:00:00,8784.2,2427.8,6356.4,50.019,33.1,66.9,40.3,124,0
2026-08-07 12:00:00,8874.5,2495.2,6379.3,50.01,34.2,60.2,40.9,120,0
2026-08-07 13:00:00,9295.5,2628.2,6667.3,49.895,34.7,62.5,42.0,103,1
2026-08-07 14:00:00,9418.4,2668.9,6749.5,49.848,35.7,60.1,43.3,94,1
2026-08-07 15:00:00,8901.9,2574.1,6327.8,50.007,36.0,53.5,42.5,107,1
2026-08-07 16:00:00,9238.9,2602.2,6636.7,49.879,36.2,59.5,44.0,126,1
2026-08-07 17:00:00,10356.9,2979.2,7377.7,49.734,35.3,57.2,42.1,122,1
2026-08-07 18:00:00,10800.0,3053.9,7746.1,49.72,35.1,64.9,43.2,137,1
2026-08-07 19:00:00,10800.0,3024.0,7776.0,49.72,33.6,62.9,40.3,157,1
2026-08-07 20:00:00,10800.0,3146.2,7653.8,49.72,33.4,63.9,40.2,153,1
2026-08-07 21:00:00,10785.2,3032.3,7752.9,49.72,32.8,76.2,41.2,164,1
2026-08-07 22:00:00,8035.2,2211.3,5823.9,50.009,30.8,77.9,38.2,203,0
2026-08-07 23:00:00,7195.7,2111.4,5084.3,50.021,30.0,80.2,37.2,193,0
2026-08-08 00:00:00,5632.1,1597.8,4034.3,50.009,28.5,81.1,34.9,205,0
2026-08-08 01:00:00,5794.2,1654.6,4139.6,50.011,27.7,88.3,34.5,242,0
2026-08-08 02:00:00,5325.2,1489.2,3836.0,49.998,25.7,88.7,31.4,217,0
2026-08-08 03:00:00,5599.9,1613.2,3986.7,49.972,27.2,90.1,33.8,207,0
2026-08-08 04:00:00,5079.7,1475.8,3603.9,50.026,27.6,84.5,33.8,174,0
2026-08-08 05:00:00,5730.1,1591.0,4139.1,49.934,28.2,80.8,34.4,191,0
2026-08-08 06:00:00,6127.2,1771.8,4355.4,50.018,28.6,82.2,35.2,189,0
2026-08-08 07:00:00,6752.3,1874.8,4877.5,49.965,30.7,74.9,37.6,181,0
2026-08-08 08:00:00,6675.4,1868.2,4807.2,49.992,30.2,73.9,36.7,171,0
2026-08-08 09:00:00,7708.2,2248.5,5459.7,49.988,32.9,72.0,40.7,143,0
2026-08-08 10:00:00,8736.0,2447.5,6288.5,49.999,34.2,68.7,42.4,130,0
2026-08-08 11:00:00,8415.6,2447.4,5968.2,50.004,33.3,67.4,40.6,146,0
2026-08-08 12:00:00,8404.0,2375.5,6028.5,50.05,34.9,56.4,41.2,142,0
2026-08-08 13:00:00,8660.2,2465.6,6194.6,49.966,35.1,60.2,42.3,104,0
2026-08-08 14:00:00,9035.9,2533.4,6502.5,50.009,36.4,60.7,44.5,104,1
2026-08-08 15:00:00,8815.3,2555.9,6259.4,50.031,36.0,59.2,43.6,107,0
2026-08-08 16:00:00,8495.3,2407.4,6087.9,49.999,36.6,54.5,43.5,112,0
2026-08-08 17:00:00,9570.4,2673.6,6896.8,49.865,35.1,53.1,41.0,111,1
2026-08-08 18:00:00,10800.0,3124.7,7675.3,49.72,36.7,64.5,45.8,157,1
2026-08-08 19:00:00,10393.8,2940.1,7453.7,49.736,33.7,56.3,39.4,163,1
2026-08-08 20:00:00,9851.9,2824.2,7027.7,49.817,32.6,69.3,39.7,176,1
2026-08-08 21:00:00,9810.7,2787.5,7023.2,49.848,32.1,73.4,39.6,171,1
2026-08-08 22:00:00,7518.1,2178.6,5339.5,50.011,31.2,76.5,38.6,168,0
2026-08-08 23:00:00,6939.9,1957.4,4982.5,49.933,30.3,84.8,38.3,214,0
2026-08-09 00:00:00,5390.7,1523.5,3867.2,49.957,28.7,81.6,35.2,213,0
2026-08-09 01:00:00,5550.6,1595.0,3955.6,50.039,27.4,86.4,33.7,238,0
2026-08-09 02:00:00,5559.6,1590.6,3969.0,50.019,27.0,87.6,33.3,203,0
2026-08-09 03:00:00,5078.4,1433.8,3644.6,50.017,26.9,89.1,33.2,244,0
2026-08-09 04:00:00,5230.4,1521.1,3709.3,49.958,28.3,84.8,35.0,165,0
2026-08-09 05:00:00,5864.6,1664.4,4200.2,50.012,27.6,89.7,34.5,220,0
2026-08-09 06:00:00,5918.4,1727.2,4191.2,50.009,28.7,86.0,35.9,174,0
2026-08-09 07:00:00,6567.6,1872.1,4695.5,49.966,30.9,77.5,38.2,173,0
2026-08-09 08:00:00,6914.7,1901.5,5013.2,50.05,30.4,71.6,36.7,170,0
2026-08-09 09:00:00,8536.0,2380.0,6156.0,50.011,34.0,72.1,42.6,136,0
2026-08-09 10:00:00,8046.3,2255.1,5791.2,50.0,33.3,72.2,41.5,137,0
2026-08-09 11:00:00,7819.7,2278.8,5540.9,49.995,33.4,64.6,40.4,112,0
2026-08-09 12:00:00,7952.0,2279.6,5672.4,49.979,34.2,60.9,40.9,113,0
2026-08-09 13:00:00,8990.0,2557.9,6432.1,50.028,37.3,60.6,45.9,100,1
2026-08-09 14:00:00,8645.4,2450.2,6195.2,49.947,36.3,56.9,43.6,105,0
2026-08-09 15:00:00,9326.1,2661.4,6664.7,49.88,37.3,57.9,45.4,95,1
2026-08-09 16:00:00,8773.1,2518.3,6254.8,50.002,37.0,58.7,45.2,118,0
2026-08-09 17:00:00,10157.5,2864.2,7293.3,49.764,36.3,53.3,42.9,114,1
2026-08-09 18:00:00,10071.5,2875.8,7195.7,49.788,34.8,57.7,41.4,99,1
2026-08-09 19:00:00,10416.4,2945.7,7470.7,49.732,34.1,64.6,41.5,161,1
2026-08-09 20:00:00,10548.7,3019.9,7528.8,49.72,33.6,72.4,42.0,150,1
2026-08-09 21:00:00,9731.1,2758.0,6973.1,49.844,32.0,67.6,38.6,147,1
2026-08-09 22:00:00,7209.5,2110.3,5099.2,49.969,30.8,73.0,37.5,186,0
2026-08-09 23:00:00,6471.7,1823.7,4648.0,50.036,29.6,76.4,36.0,207,0
2026-08-10 00:00:00,5601.6,1600.8,4000.8,50.0,28.8,84.2,35.8,192,0
2026-08-10 01:00:00,5933.1,1766.5,4166.6,50.005,28.6,84.8,35.5,216,0
2026-08-10 02:00:00,5910.9,1702.7,4208.2,49.999,28.2,84.0,34.8,219,0
2026-08-10 03:00:00,5549.8,1600.0,3949.8,50.073,27.5,89.1,34.3,194,0
2026-08-10 04:00:00,5694.5,1553.0,4141.5,50.013,27.5,88.3,34.2,206,0
2026-08-10 05:00:00,5705.6,1614.7,4090.9,50.007,26.8,77.5,31.8,203,0
2026-08-10 06:00:00,7070.4,2026.9,5043.5,50.003,31.3,81.8,39.6,195,0
2026-08-10 07:00:00,7085.5,1927.2,5158.3,49.999,29.4,85.0,36.9,191,0
2026-08-10 08:00:00,8328.7,2382.4,5946.3,49.985,33.0,75.2,41.4,176,0
2026-08-10 09:00:00,7618.3,2121.2,5497.1,50.002,30.1,74.1,36.4,133,0
2026-08-10 10:00:00,8809.7,2486.9,6322.8,49.96,33.2,68.9,40.7,115,0
2026-08-10 11:00:00,9105.6,2585.6,6520.0,50.006,34.2,64.6,41.6,123,1
2026-08-10 12:00:00,8903.7,2461.4,6442.3,50.053,34.3,63.9,41.7,115,1
2026-08-10 13:00:00,8788.4,2445.0,6343.4,49.946,34.9,57.2,41.4,112,0
2026-08-10 14:00:00,9297.6,2613.0,6684.6,49.894,36.9,55.9,44.4,148,1
2026-08-10 15:00:00,9173.8,2559.3,6614.5,49.956,36.7,55.6,44.0,116,1
2026-08-10 16:00:00,8603.3,2501.7,6101.6,50.047,34.6,56.0,40.7,107,0
2026-08-10 17:00:00,10274.8,2902.0,7372.8,49.745,35.6,53.6,41.9,112,1
2026-08-10 18:00:00,10800.0,3092.4,7707.6,49.72,34.7,60.2,41.6,122,1
2026-08-10 19:00:00,10800.0,3045.3,7754.7,49.72,35.3,61.6,42.8,121,1
2026-08-10 20:00:00,10404.7,2906.2,7498.5,49.773,31.2,72.3,38.1,170,1
2026-08-10 21:00:00,10242.4,2910.0,7332.4,49.778,31.4,69.5,37.9,140,0
2026-08-10 22:00:00,7891.5,2186.2,5705.3,50.042,29.7,71.3,35.5,194,0
2026-08-10 23:00:00,6735.3,1913.5,4821.8,50.042,29.8,82.8,37.2,197,0
2026-08-11 00:00:00,5128.5,1528.5,3600.0,49.983,28.1,81.4,34.3,204,0
2026-08-11 01:00:00,6325.3,1793.3,4532.0,49.983,28.5,84.7,35.4,231,0
2026-08-11 02:00:00,5922.8,1738.1,4184.7,50.015,28.3,80.9,34.5,224,0
2026-08-11 03:00:00,5582.1,1617.8,3964.3,50.015,28.0,87.2,34.9,186,0
2026-08-11 04:00:00,5421.4,1549.2,3872.2,49.941,28.6,87.7,35.9,193,0
2026-08-11 05:00:00,6262.1,1834.5,4427.6,50.077,29.4,86.3,37.1,217,0
2026-08-11 06:00:00,6014.4,1733.8,4280.6,50.035,27.8,84.9,34.2,187,0
2026-08-11 07:00:00,6671.0,1906.7,4764.3,50.011,29.3,83.0,36.4,149,0
2026-08-11 08:00:00,7571.3,2152.9,5418.4,50.028,30.3,78.3,37.4,167,0
2026-08-11 09:00:00,8478.2,2417.7,6060.5,49.969,31.6,78.2,39.6,133,0
2026-08-11 10:00:00,9086.2,2603.1,6483.1,49.992,34.3,68.5,42.4,145,1
2026-08-11 11:00:00,8698.4,2496.9,6201.5,49.991,35.0,64.5,43.0,131,0
2026-08-11 12:00:00,9635.0,2706.1,6928.9,49.887,36.5,63.3,45.2,115,1
2026-08-11 13:00:00,9668.4,2723.6,6944.8,49.851,37.5,60.2,46.2,130,1
2026-08-11 14:00:00,9487.1,2663.9,6823.2,49.887,36.7,56.3,44.1,113,1
2026-08-11 15:00:00,9323.9,2676.0,6647.9,49.878,37.2,57.5,45.2,124,1
2026-08-11 16:00:00,8831.2,2508.3,6322.9,50.035,35.5,55.6,42.0,98,0
2026-08-11 17:00:00,10254.0,2920.0,7334.0,49.771,35.6,54.3,42.0,138,1
2026-08-11 18:00:00,10800.0,3165.1,7634.9,49.72,35.3,64.7,43.5,139,1
2026-08-11 19:00:00,10800.0,3177.7,7622.3,49.72,34.1,67.4,42.0,149,1
2026-08-11 20:00:00,10740.8,2982.5,7758.3,49.72,32.9,68.5,40.2,176,1
2026-08-11 21:00:00,9995.3,2791.6,7203.7,49.802,30.7,70.7,37.0,181,0
2026-08-11 22:00:00,8321.9,2409.9,5912.0,50.047,31.5,70.8,38.3,199,0
2026-08-11 23:00:00,7485.6,2133.5,5352.1,50.056,31.5,78.4,39.4,200,0
2026-08-12 00:00:00,5798.6,1638.1,4160.5,50.036,27.7,80.0,33.5,228,0
2026-08-12 01:00:00,6439.9,1941.1,4498.8,50.028,28.4,89.5,35.7,214,0
2026-08-12 02:00:00,6498.3,1859.2,4639.1,50.002,27.7,88.7,34.5,209,0
2026-08-12 03:00:00,5538.7,1601.6,3937.1,49.965,26.8,90.3,33.3,226,0
2026-08-12 04:00:00,5359.7,1476.4,3883.3,49.983,27.8,87.8,34.6,233,0
2026-08-12 05:00:00,6043.5,1771.2,4272.3,50.014,27.0,89.0,33.5,222,0
2026-08-12 06:00:00,6181.9,1772.4,4409.5,50.009,28.7,81.6,35.3,182,0
2026-08-12 07:00:00,6995.5,1996.6,4998.9,50.032,30.3,79.8,37.7,171,0
2026-08-12 08:00:00,7150.5,2014.4,5136.1,50.017,29.9,76.1,36.5,163,0
2026-08-12 09:00:00,8022.2,2379.8,5642.4,49.984,31.1,73.0,37.9,132,0
2026-08-12 10:00:00,8390.6,2410.6,5980.0,49.984,33.6,65.9,40.9,148,0
2026-08-12 11:00:00,8599.4,2472.9,6126.5,50.0,34.1,61.4,40.9,133,0
2026-08-12 12:00:00,9165.0,2673.2,6491.8,49.987,35.1,61.8,42.6,100,1
2026-08-12 13:00:00,9441.1,2702.8,6738.3,49.873,36.8,63.5,45.8,94,1
2026-08-12 14:00:00,9570.9,2771.3,6799.6,49.853,37.8,57.6,46.3,92,1
2026-08-12 15:00:00,9438.2,2689.2,6749.0,49.898,36.5,59.9,44.6,99,1
2026-08-12 16:00:00,9252.2,2577.8,6674.4,49.917,36.8,56.9,44.4,113,1
2026-08-12 17:00:00,10771.0,3098.7,7672.3,49.72,37.4,56.4,45.3,109,1
2026-08-12 18:00:00,10665.2,3045.3,7619.9,49.72,35.1,58.6,41.9,133,1
2026-08-12 19:00:00,10760.7,3112.2,7648.5,49.72,33.2,59.9,39.3,169,1
2026-08-12 20:00:00,10800.0,3062.7,7737.3,49.72,33.0,69.4,40.5,146,1
2026-08-12 21:00:00,10352.5,3014.1,7338.4,49.765,32.3,71.2,39.6,171,1
2026-08-12 22:00:00,8582.7,2443.6,6139.1,49.988,31.6,75.0,39.1,161,0
2026-08-12 23:00:00,7508.6,2183.3,5325.3,49.978,30.1,83.0,37.7,198,0
2026-08-13 00:00:00,5666.0,1557.6,4108.4,49.996,28.3,85.5,35.1,166,0
2026-08-13 01:00:00,5777.5,1738.3,4039.2,50.066,27.9,83.9,34.2,204,0
2026-08-13 02:00:00,5888.8,1675.8,4213.0,49.99,26.7,91.2,33.3,209,0
2026-08-13 03:00:00,5642.5,1572.4,4070.1,49.961,28.3,87.4,35.3,205,0
2026-08-13 04:00:00,5507.6,1617.6,3890.0,50.009,27.7,82.9,33.8,203,0
2026-08-13 05:00:00,6163.7,1699.6,4464.1,50.022,28.0,90.6,35.3,206,0
2026-08-13 06:00:00,6599.4,1873.5,4725.9,49.935,29.5,80.7,36.4,191,0
2026-08-13 07:00:00,7016.5,1969.5,5047.0,50.021,29.6,82.4,36.8,164,0
2026-08-13 08:00:00,7567.4,2132.5,5434.9,50.025,30.7,73.1,37.3,179,0
2026-08-13 09:00:00,8384.7,2366.9,6017.8,49.999,32.4,73.9,40.3,120,0
2026-08-13 10:00:00,8759.7,2552.1,6207.6,49.97,35.3,69.0,44.2,126,0
2026-08-13 11:00:00,8784.1,2497.1,6287.0,50.019,33.4,63.5,40.2,142,0
2026-08-13 12:00:00,9199.5,2660.5,6539.0,50.025,34.7,61.8,41.9,113,1
2026-08-13 13:00:00,9107.6,2579.5,6528.1,50.013,35.6,61.2,43.3,105,1
2026-08-13 14:00:00,9562.2,2729.8,6832.4,49.869,37.1,57.0,44.9,86,1
2026-08-13 15:00:00,9529.0,2674.2,6854.8,49.885,37.2,60.1,45.8,97,1
2026-08-13 16:00:00,9753.9,2800.1,6953.8,49.846,37.5,56.6,45.5,108,1
2026-08-13 17:00:00,10227.0,2900.8,7326.2,49.754,34.9,61.0,42.2,107,1
2026-08-13 18:00:00,10800.0,3000.1,7799.9,49.72,35.0,57.1,41.6,146,1
2026-08-13 19:00:00,10800.0,3070.6,7729.4,49.72,33.6,67.1,41.1,144,1
2026-08-13 20:00:00,10800.0,3171.0,7629.0,49.72,32.2,69.9,39.2,176,1
2026-08-13 21:00:00,10753.8,3049.3,7704.5,49.72,32.8,71.7,40.5,192,1
2026-08-13 22:00:00,7962.8,2325.1,5637.7,50.013,30.4,71.6,36.7,179,0
2026-08-13 23:00:00,7222.0,2053.7,5168.3,50.013,30.8,75.4,37.8,192,0
2026-08-14 00:00:00,5982.9,1668.1,4314.8,50.007,29.4,81.3,36.3,209,0
2026-08-14 01:00:00,6063.5,1710.8,4352.7,50.048,28.0,84.5,34.5,213,0
2026-08-14 02:00:00,5714.2,1574.4,4139.8,50.032,26.7,84.3,32.4,256,0
2026-08-14 03:00:00,5205.9,1404.4,3801.5,49.965,25.8,86.3,31.3,245,0
2026-08-14 04:00:00,5693.0,1678.1,4014.9,50.064,28.4,89.9,35.8,199,0
2026-08-14 05:00:00,5794.0,1640.9,4153.1,50.004,27.9,78.1,33.6,186,0
2026-08-14 06:00:00,7024.1,2016.2,5007.9,50.012,29.7,86.4,37.6,184,0
2026-08-14 07:00:00,7013.5,1978.3,5035.2,50.006,30.5,79.7,37.9,205,0
2026-08-14 08:00:00,7437.7,2153.4,5284.3,50.033,31.2,79.7,39.1,159,0
2026-08-14 09:00:00,7520.7,2107.3,5413.4,50.034,30.4,72.0,36.8,121,0
2026-08-14 10:00:00,8228.5,2358.3,5870.2,49.986,33.3,64.3,40.0,145,0
2026-08-14 11:00:00,9086.9,2586.5,6500.4,50.019,34.0,66.0,41.5,128,1
2026-08-14 12:00:00,9045.0,2505.7,6539.3,50.02,34.8,61.9,42.2,118,1
2026-08-14 13:00:00,9587.1,2752.0,6835.1,49.857,36.2,57.0,43.4,87,1
2026-08-14 14:00:00,9094.9,2570.0,6524.9,50.025,35.4,55.0,41.9,124,1
2026-08-14 15:00:00,9232.3,2606.1,6626.2,49.863,35.8,61.5,43.8,127,1
2026-08-14 16:00:00,8733.6,2435.3,6298.3,50.002,35.2,53.5,41.1,114,0
2026-08-14 17:00:00,10750.1,3008.4,7741.7,49.72,36.3,60.6,44.3,92,1
2026-08-14 18:00:00,10800.0,2987.9,7812.1,49.72,35.8,58.7,43.2,121,1
2026-08-14 19:00:00,10800.0,3017.7,7782.3,49.72,34.0,67.4,41.8,129,1
2026-08-14 20:00:00,10800.0,3062.8,7737.2,49.72,32.2,71.1,39.5,149,1
2026-08-14 21:00:00,10674.7,3008.3,7666.4,49.72,31.9,73.8,39.3,156,1
2026-08-14 22:00:00,8085.6,2309.6,5776.0,49.939,31.3,73.9,38.3,188,0
2026-08-14 23:00:00,6666.3,1890.1,4776.2,50.019,28.3,81.3,34.6,214,0
